5.798073285299072,5.239251530686255,-0.001000987303795782;-3.0576410343793468,4.008116064214308,2.575938338681791
5.7970548569325455,5.256070102558123,-0.0010013972541104699;-3.0908603324778503,4.03352806169557,2.527541413941628
5.795802450267293,5.272381643435816,-0.0010015798137591979;-3.080872672231875,4.0356604020594755,2.503965144930191
5.794291122872082,5.288662674322511,-0.0010017454689763665;-3.128474923271501,4.063534962767937,2.5202022563763578
5.7924587384622415,5.305395723722496,-0.0010015660931122841;-3.0975197803400794,4.061702468227581,2.5923744999991074
5.79041354333152,5.321623953684708,-0.0010014959015536562;-3.137537835151376,4.082523110259958,2.6309059550829947
5.788109426032802,5.3378124152187,-0.0010013759284333013;-3.0909706156792476,4.07164148379107,2.700629393963817
5.785455179953804,5.3544350534037966,-0.0010012509965305928;-3.070416620249231,4.069177407714428,2.6659970141428526
5.782588524643218,5.370525015744876,-0.001001384242735541;-3.0526140834893036,4.056548894403128,2.6554999925710927
5.779437158951339,5.386563565718002,-0.0010016670169649793;-3.006536323118591,4.019397066000146,2.6930585089384413
5.775906215508842,5.403010743464426,-0.0010011741560386027;-3.0842506608165636,4.077729170751165,2.703334399503517
5.772244644721763,5.418923150097286,-0.0010016761307573702;-3.0273377541910738,4.018670145141459,2.701753141526717
5.768256075405653,5.434761112717454,-0.001001260813537859;-3.0047378053515743,3.9900105047540637,2.7327657920450577
5.763860281512879,5.451045505689114,-0.0010014617677616827;-3.07342741249267,4.04169182563491,2.701212799799387
5.759486242098132,5.466935640591421,-0.0010014492365183689;-3.0912649325399864,4.052340073262572,2.745382107018834
5.755080415680737,5.482822862203211,-0.0010017431694582801;-3.099847304468492,4.0540577023387145,2.771675971816158
5.750510834149354,5.499179321769333,-0.0010021471719584944;-3.0245018307140987,4.015931882924837,2.785119776965029
5.746046148743857,5.5150248269928674,-0.0010020107626370865;-3.0008255238887798,4.010385417870569,2.8109754825011115
5.7415482600292345,5.530872816093355,-0.0010015043671671407;-2.9990839254747303,4.014325065950256,2.843044983447782
5.736879045425953,5.547195987691653,-0.0010013948812977944;-3.003965248537507,4.019694536290229,2.838870159690589
5.7323118314538855,5.5630318726234345,-0.0010014363562106908;-2.948869983360863,4.025810104010244,2.8936561169824566
5.727709920643068,5.578860844862113,-0.0010016622084801086;-3.0092555025850953,4.032670456785396,2.905143968758573
5.72293346554644,5.5951585712897804,-0.001002046473744144;-2.9418935216508304,4.03988219535773,2.9737043981346782
5.718267398737737,5.6109429947715554,-0.0010014290005438478;-2.9456056361911807,4.0454141637335175,2.999094541485207
5.713563316570779,5.62672789859792,-0.0010016936384675407;-2.9991587694556197,4.053049439971433,2.988385670789219
5.708678226518273,5.642984505690658,-0.0010014066778393366;-2.9240741417721132,4.032343199669043,3.0100902057460703
5.703897665994302,5.658754283935836,-0.0010014016402471078;-2.89884630743113,4.01614401059282,3.0101032281263542
5.699078654779412,5.674515545268754,-0.0010015772698872306;-2.8839060579172044,3.998059613367505,3.0071853244395457
5.694074087399865,5.690743705735107,-0.0010019216302165485;-2.840778003014162,3.9602582197873244,2.9723049937740487
5.689183039356507,5.706464919020731,-0.0010014699248137929;-2.9089285745742974,3.981081097615123,2.9680481898566367
5.68425216689614,5.722172882102301,-0.0010016826866938895;-2.9000504486939582,3.9653268952841922,3.015796513407843
5.6791282598939254,5.7383528315592125,-0.001001424765701208;-3.0336703112704235,3.9923487943301423,2.8683117154581064
5.674111865856582,5.754045918493067,-0.0010013783182143098;-2.868305764905633,3.908415925940473,3.0112605878903986
5.669052933189003,5.7697284981508625,-0.0010015074527579756;-3.0108305080357693,3.927637071471942,3.003818691796262
5.663796573838863,5.7858746930210065,-0.00100182702821534;-3.1564837744716843,3.943015987885933,3.068974550109278
5.658655047902003,5.801524551668794,-0.0010021149490745535;-3.3048080784265617,3.9444579295746918,3.1947682755935602
5.653474767553046,5.817141666960815,-0.0010015518071529728;-3.45285924776892,3.9241747891395518,3.360723572771211
5.648086757175489,5.833232556367041,-0.001001449406478415;-3.595556174338691,3.878601740968565,3.540723572771211
5.642809635902454,5.848836351584004,-0.0010013675869407802;-3.7279576775983516,3.809316847491464,3.7066788699488615
5.637485512682883,5.864427271557477,-0.0010014529179875886;-3.8479894706576303,3.7221701493640698,3.832472595433143
5.631951044011352,5.880477185854452,-0.0010017357562293258;-3.9577665253889,3.625214575269291,3.897628453746158
5.6265336991293715,5.896036730819947,-0.0010021362741805297;-4.062767155225204,3.526941371526709,3.8901865576520205
5.621078735721933,5.911554471277076,-0.0010011756927335268;-4.169460966651921,3.4356622731527686,3.8083831587770325
5.615399601598948,5.927541064041654,-0.00100149774450152;-4.282507075408851,3.359471538821621,3.660898360827295
5.609835010419515,5.943040776042747,-0.0010013670293009293;-4.402635918288803,3.305583765339253,3.4656370248185224
5.60421854315477,5.958524814866908,-0.0010014076074244677;-4.526266480260843,3.2786075579203593,3.247214084555627
5.598377685419044,5.974461858570649,-0.0010016376668450996;-4.647324656943552,3.278757293057384,3.0334974523299008
5.592657170823695,5.989911601991722,-0.0010020039679269656;-4.760341331621454,3.301548905799601,2.851694053454912
5.5868989152792565,6.005321171555403,-0.0010011480848052014;-4.862879346934477,3.339383246937147,2.7245286944591136
5.580900561221726,6.021183186872371,-0.0010015323596207631;-4.955925733806328,3.383849003712285,2.667052431541971
5.575019900395104,6.0365615609612115,-0.001001380255432758;-5.042465746835472,3.4273523230028125,2.6845286944591167
5.569082080516969,6.051920890218041,-0.0010013756294046418;-5.1254327234568775,3.4637562744563395,2.7716940534549175
5.562904567486275,6.067725958888289,-0.0010015519293019408;-5.206162955768933,3.4886403598736875,2.913497452329907
5.556851383170571,6.083045756306322,-0.0010019021954346327;-5.283992288693735,3.4997064118112196,3.087214084555633
5.55075153245479,6.09833251015102,-0.0010020382240730694;-5.357059530322763,3.4971602379429023,3.2656370248185285
5.544405825028907,6.114044998088166,-0.0010016557159055542;-5.423740502375079,3.483527013253222,3.420898360827301
5.538177606780206,6.129281099236808,-0.0010014010599893285;-5.4837710202096295,3.4627604066351654,3.5283831587770385
5.531886420008892,6.144494334797662,-0.0010013552115886136;-5.538435439705042,3.4391513794974666,3.5701865576520286
5.525338818945396,6.160144710307435,-0.0010014852589088803;-5.5899093124315655,3.416637422083502,3.5376284537461657
5.518920267919621,6.175311160864535,-0.001001805669557397;-5.640272003230704,3.398626101576841,3.43247259543315
5.512443397087833,6.190445893977668,-0.001002154394788464;-5.690673689038668,3.387989591964756,3.2666788699488665
5.505712034592333,6.2059918785553965,-0.0010015165207065864;-5.740966640576133,3.386877505639651,3.060723572771217
5.499103111017303,6.22106251632366,-0.0010014311896720564;-5.78995968481437,3.3963440011190866,2.840723572771217
5.492425356424204,6.236104820176778,-0.0010013479707650479;-5.836218184877768,3.416111876124479,2.6347682755935664
5.48547299396969,6.251574120946131,-0.0010014318886487975;-5.879029420114001,3.444759099490114,2.468974550109284
5.478655164922473,6.266560288853189,-0.0010016990911048407;-5.919057098886547,3.480235756928564,2.3638186917962707
5.471771343963539,6.2815130113871405,-0.0010020719146279188;-5.9584385893726655,3.52030489791007,2.3312605878904047
5.464620025285726,6.296856327658209,-0.0010011123418781596;-6.000373015538588,3.562578871265951,2.3730639867653918
5.457593406344125,6.311727690018193,-0.0010014728393068252;-6.048346178813805,3.6042140802516496,2.480548784715131
5.450490087152844,6.326567989132881,-0.0010013565555694569;-6.105148514581504,3.6417068995723496,2.635810120723905
5.443092339754201,6.341823210797916,-0.0010013917831468502;-6.172007730997759,3.6712898335182396,2.8142330609868007
5.435835462899046,6.356595891384242,-0.0010016079843469389;-6.248357274282362,3.690014411196691,2.9879496932125273
5.42850520530597,6.371331330504214,-0.0010019905768239544;-6.33254659425932,3.696996281865331,3.129753092087517
5.420885821235209,6.386449568290119,-0.0010021080947783811;-6.4231031970319945,3.6941207670592977,3.2169184510833158
5.413406451147328,6.401077427547945,-0.0010016702362819763;-6.519620400188047,3.685987985289743,3.234394714000459
5.4058369801799175,6.415678774265291,-0.0010013755225748364;-6.622534179485272,3.6793858896941094,3.1769184510833117
5.3979514968226505,6.430680912216941,-0.001001366738016287;-6.731785937390262,3.682473825625322,3.049753092087514
5.390214092748084,6.445201075606677,-0.0010015374352044283;-6.845158156234424,3.7034253496986063,2.867949693212527
5.382395905853396,6.459678138522124,-0.0010018868300787943;-6.957558166826806,3.7483846888973233,2.6542330609868006
5.3742655311596765,6.474527464358057,-0.0010019968692709866;-7.062240060603896,3.819475706160207,2.4358101207239056
5.366286947144156,6.4888843623055,-0.0010010484229736258;-7.153646818796708,3.9142366452608943,2.2405487847151337
5.358210069917003,6.503205664470854,-0.0010014268282297033;-7.230172055652387,4.027056585108357,2.093063986765396
5.349794822179564,6.5179095970698455,-0.0010013598821899464;-7.295181313203347,4.15151235889725,2.011260587890405
5.3415357561912735,6.532132104069733,-0.0010014837763086398;-7.356013724300325,4.281828024110535,2.0038186917962695
5.333188491871455,6.546303722477853,-0.0010017802538878316;-7.421769608072719,4.412700285659083,2.068974550109284
5.324506779462317,6.560828816279192,-0.0010018597316320682;-7.5006962194229505,4.538289968198303,2.194768275593569
5.31598231102409,6.5748706300508815,-0.0010015989036751029;-7.597756281762058,4.651911703919423,2.360723572771218
5.3073596547134505,6.588850627380946,-0.0010014742865814379;-7.7132041579531405,4.747363804236924,2.5407235727712183
5.298368902662162,6.6032013812679695,-0.0010013676740121304;-7.84304222301123,4.821341039867369,2.706678869948869
5.289543543651969,6.617071268176775,-0.0010014473061637878;-7.981227095474662,4.875258749034192,2.8324725954331496
5.2806224669648225,6.630880667791042,-0.00100170441206162;-8.122125193693527,4.915247635138044,2.8976284537461634
5.2713440958624584,6.645020173501761,-0.001001702465106686;-8.261551325645186,4.95050537994468,2.8901865576520276
5.262225668361124,6.658688692193497,-0.001001863657331424;-8.396006950781999,4.990966819189821,2.808383158777041
5.2530124527768765,6.6722696589558925,-0.001001235832204378;-8.521198316263655,5.044925810209308,2.6608983608273027
5.243399845070568,6.686202897964647,-0.0010013981747274102;-8.63144920489428,5.1168950576607095,2.4656370248185304
5.233963588305193,6.699655179522943,-0.0010014335475740897;-8.720946778426706,5.206351281323669,2.2472140845556345
5.224424148837394,6.713035344025853,-0.00100165953302633;-8.786228792659353,5.30829912671572,2.033497452329907
5.214503510340719,6.726718362680836,-0.001001552355812816;-8.828113481769819,5.415713740175721,1.8516940534549169
5.2047501345528735,6.739934481064423,-0.0010016986654584892;-8.85167850758602,5.522438486659036,1.7245286944591198
5.194893033233644,6.753056758114788,-0.0010013594895552716;-8.864535040821776,5.624759272370687,1.667052431541976
5.1846168736313345,6.7664890614194215,-0.0010014359439853779;-8.87468602848547,5.721085126085197,1.6845286944591256
5.174525276136514,6.779446246990754,-0.0010014419235476364;-8.888880408384427,5.810568568522398,1.7716940534549226
5.164323376422407,6.792317318983166,-0.00100163386009669;-8.911559903193723,5.891945645340206,1.9134974523299126
5.1537153341289095,6.805459889433862,-0.0010014597620505265;-8.944299509615362,5.963415784142086,2.087214084555639
5.143284378031711,6.818137335541411,-0.0010015679616453416;-8.985920440183417,6.023524044300667,2.265637024818534
5.132735805125628,6.830715663426689,-0.0010018296258194406;-9.033420286146544,6.072268084785224,2.420898360827306
5.1217541631437,6.843554956044678,-0.0010014184454623931;-9.083329410277026,6.111561778305199,2.5283831587770447
5.110964747846088,6.855925442977017,-0.0010014826342751165;-9.132731033495258,6.144804289410153,2.5701865576520366
5.10005903685971,6.868192661749327,-0.0010016438565790785;-9.179487327538412,6.175953716680234,2.537628453746173
5.088721100054441,6.880695679479186,-0.0010014418794498485;-9.221854409111343,6.208600901703081,2.432472595433159
5.077573066979562,6.892733297765016,-0.0010014335207105159;-9.258036870391228,6.245265527226088,2.2666788699488745
5.066298653231984,6.904655644258161,-0.0010016513470423316;-9.286146056451013,6.286984723879435,2.060723572771226
5.054560836282839,6.91680658031716,-0.0010014783362977502;-9.304651329950673,6.33332571839935,1.840723572771226
5.043040363689248,6.928476832998526,-0.0010015416035901448;-9.313010810952582,6.38293153245096,1.6347682755935748
5.03139497273066,6.940027984325132,-0.0010016728650836144;-9.31203601281029,6.434434105567209,1.4689745501092937
5.019291051615577,6.951773679046259,-0.0010014218903176865;-9.303810482077221,6.487284355662006,1.363818691796279
5.007392510993311,6.96305318322809,-0.0010013341801395521;-9.29137137267328,6.542072186511026,1.331260587890414
4.995361409683426,6.9741962218939895,-0.0010015139765591832;-9.27845631783447,6.600199514676611,1.373063986765405
4.982831329507665,6.985530268187881,-0.0010018184204669926;-9.269341508263981,6.663063139042432,1.4805487847151428
4.970552920850785,6.996373136578533,-0.0010013291512588549;-9.268482821660951,6.731118113192738,1.6358101207239173
4.95814109887248,7.007076807715061,-0.0010016548175814863;-9.279713829898238,6.803361931299317,1.8142330609868131
4.945245931151527,7.017926789445689,-0.0010014063083338132;-9.305209475367691,6.87772478917272,1.987949693212538
4.932574243160835,7.028310109372646,-0.001001270105765513;-9.344822117493372,6.952339979985577,2.1297530920875287
4.919766873183428,7.03853116163262,-0.0010013730275986767;-9.396169721058698,7.0269870864212995,2.2169184510833264
4.906432234437812,7.0488900286464045,-0.0010016529451743646;-9.455161688364711,7.103809351668712,2.234394714000471
4.893362793611455,7.058771201595362,-0.001001992404900759;-9.516321712507262,7.186841183410367,2.1769184510833224
4.880186369779651,7.068469661164049,-0.0010014686983443218;-9.572752280734417,7.28044178663068,2.049753092087521
4.866490487580962,7.078264118941604,-0.0010013631239748771;-9.616377452402133,7.387161376039581,1.8679496932125315
4.853039664833792,7.08759165666594,-0.0010012375201720984;-9.639275457872944,7.506034358284546,1.6542330609868057
4.839453527971844,7.096726948805309,-0.0010012846107075625;-9.636014298156155,7.632531775086357,1.4358101207239105
4.825316843274792,7.105936122680838,-0.0010015090581295405;-9.605662999633289,7.760647463823291,1.240548784715138
4.811466099684111,7.114674252297543,-0.0010018905317504961;-9.552075055674106,7.885998103890387,1.0930639867654033
4.797536949585416,7.123239810943928,-0.0010011180122383202;-9.482473784896497,8.007945249420166,1.0112605878904106
4.783058813482816,7.1318230229462936,-0.0010013754186696429;-9.405684825740797,8.129543812699653,1.003818691796274
4.768844246138826,7.139908093024237,-0.0010012380411475175;-9.331087670558125,8.255586065663383,1.0689745501092873
4.75449949418198,7.1477666646744,-0.0010012370434355107;-9.268051826817027,8.389856914113002,1.1947682755935713
4.739587426380519,7.1556244538237515,-0.001001396790628304;-9.22488420845372,8.532920226161867,1.360723572771222
4.724990300999561,7.1630165587245775,-0.0010017796391500779;-9.206940789311192,8.68163925413586,1.5407235727712218
4.7102944365435295,7.170168415528961,-0.0010015098101134913;-9.214842897932218,8.830864289598724,1.706678869948871
4.695023283888289,7.177290337806383,-0.0010011929300698455;-9.244134315329113,8.976274712906044,1.8324725954331529
4.680096649174635,7.183927333376582,-0.0010013165357958403;-9.286612395318024,9.116442461742842,1.8976284537461632
4.6650512505507375,7.190299583569011,-0.0010012340626350189;-9.332276286665234,9.252815347122898,1.8901865576520231
4.649430636950781,7.1965857189833375,-0.0010013558604719495;-9.37087584383524,9.387817263342626,1.8083831587770327
4.634161951428725,7.20241286829939,-0.0010016988214237438;-9.393112101967352,9.52231633221407,1.6608983608272956
4.618805899133956,7.2079659148466675,-0.0010015657344353973;-9.392120877789674,9.653974406395612,1.4656370248185215
4.602987375595598,7.213401801294406,-0.001001511546738252;-9.36520180651598,9.777617421653213,1.2472140845556259
4.587743895525279,7.218481948428405,-0.0010007617676899942;-9.314687675476504,9.887632998403415,1.0334974523299008
4.572227961965249,7.223560434779637,-0.0010012613533188705;-9.246931789012512,9.980914112333945,0.8516940534549098
4.556074514383942,7.228802608072316,-0.0010015102500783128;-9.169858249272158,10.058407024432654,0.7245286944591115
4.5403858864760105,7.233858849002211,-0.0010017971990357553;-9.090704691505806,10.124509580574006,0.6670524315419659
4.524706354147663,7.238882127903641,-0.0010013707160968083;-9.015133882559729,10.185096423036814,0.684528694459114
4.508524786852131,7.244032842902142,-0.0010018197976819389;-8.94750541831787,10.245388692154963,0.7716940534549145
4.492816306784722,7.248994644463759,-0.001001540659748723;-8.891282752688587,10.308441051236557,0.9134974523299036
4.47709203139165,7.253923877292657,-0.0010014927187157845;-8.84883198944944,10.374605960889767,1.0872140845556293
4.460878091783861,7.258967152305825,-0.0010014980324167984;-8.820740517337006,10.442105397888891,1.2656370248185247
4.445129261370861,7.263827642428969,-0.0010017132372797284;-8.805388097889209,10.508411657520844,1.4208983608272976
4.429389128405324,7.268649996029556,-0.00100123217646746;-8.799289609757775,10.571639210568737,1.528383158777033
4.413145690658514,7.27359039528979,-0.0010017557923096138;-8.798008812139239,10.631170248512145,1.5701865576520262
4.397374032429978,7.278345353708396,-0.0010014547305204659;-8.797060006383447,10.687344420687104,1.5376284537461637
4.381588010202135,7.2830628124721075,-0.0010015515725697172;-8.792479379317824,10.740634439889662,1.4324725954331459
4.365309651134716,7.287883873967909,-0.0010014891974859455;-8.781176628032872,10.790890912929493,1.2666788699488625
4.3494969774363605,7.292524783017076,-0.0010016479896380534;-8.761258592583765,10.837084955556138,1.06072357277121
4.333690054693363,7.2971237858903955,-0.001001214520495796;-8.7322624322307,10.877694752467368,0.8407235727712101
4.317383105612,7.301828397019881,-0.0010016867705975666;-8.695037225889685,10.911531148895078,0.6347682755935605
4.301541116390762,7.306353017442596,-0.0010018898252911954;-8.651172619285378,10.938537843555146,0.46897455010927824
4.2856926868635234,7.3108332439142,-0.0010015679983642785;-8.602256394068698,10.96017141010055,0.3638186917962672
4.269346171293482,7.315406114729268,-0.0010014937356339487;-8.549433144594788,10.979306251801521,0.3312605878904065
4.253466312214046,7.319801692298823,-0.0010016014001628312;-8.49354265060922,10.999844937329279,0.37306398676539615
4.237587693809687,7.324151722510501,-0.0010011313391686677;-8.435719982077032,11.026140450743744,0.4805487847151328
4.221215566268661,7.3285925325019985,-0.0010016104486815607;-8.377989745606063,11.06218815034146,0.6358101207239065
4.205302821280369,7.332858637331863,-0.0010018362535996472;-8.323266808485466,11.110672219410976,0.8142330609868021
4.1893852517974395,7.337075118963963,-0.0010017164480497082;-8.274467977274345,11.172304488892411,0.9879496932125273
4.17296715708284,7.341370921034219,-0.001001509934577264;-8.233084261061455,11.245952137521728,1.129753092087519
4.157017162482743,7.345492523366983,-0.0010015709395403243;-8.198014115503074,11.329491659794972,1.216918451083318
4.141063762455437,7.349564503069509,-0.0010014479016409346;-8.165243904273296,11.420638935674909,1.2343947140004643
4.124623678407764,7.353710951645808,-0.0010015803488623264;-8.128419929118413,11.516965611571486,1.176918451083317
4.108638539619303,7.357687835010401,-0.0010017247523948052;-8.080147303482583,11.615022919141444,1.0497530920875173
4.092648452790778,7.3616098653532225,-0.0010013740468438996;-8.013916646330342,11.70939307554602,0.8679496932125286
4.076155239930457,7.365596356713847,-0.0010015565047831396;-7.92626032604928,11.792888429172056,0.6542330609868017
4.060132847581685,7.369411933664656,-0.0010015572315016132;-7.81805440804262,11.858491103877935,0.4358101207239062
4.044102902547095,7.3731731354839285,-0.0010017022936693702;-7.693849896693813,11.902172568862149,0.24054878471513563
4.02759190899082,7.37699127045609,-0.0010015900810355603;-7.559417280462374,11.924807108755283,0.09306398676539976
4.011532787213005,7.380644496865358,-0.0010016555898097919;-7.419196568726424,11.932127982813945,0.011260587890411039
3.9954634360989534,7.38423866190284,-0.0010018421861811427;-7.275385654235367,11.933212285860986,0.0038186917962726883
3.97889792906392,7.387878528618328,-0.0010015649152810696;-7.129019740550172,11.938541864138674,0.06897455010928975
3.9628018382920605,7.391352178225391,-0.00100155912936057;-6.98197630574862,11.958045879655856,0.19476827559357274
3.9466954743374383,7.394765770662986,-0.001001765914314768;-6.838269115928449,11.999019018705006,0.3607235727712248
3.930112312052043,7.398217563583294,-0.0010014539294669854;-6.703431498261635,12.06427338586914,0.5407235727712248
3.9139789756704015,7.401509195624988,-0.0010015909236205899;-6.582132488221867,12.151549411746375,0.7066788699488747
3.897832816253383,7.404735847014598,-0.0010018116570330166;-6.475600056481814,12.254762876599967,0.8324725954331575
3.8811913424816504,7.40798967579701,-0.0010017509222470938;-6.380603967396667,12.366239906305854,0.8976284537461693
3.8650219756155177,7.41108141630166,-0.0010015766523662727;-6.290522447024625,12.47834733035669,0.8901865576520307
3.848840838672074,7.4141065916717,-0.0010017496530641615;-6.197777681376701,12.583769584371822,0.8083831587770418
3.8321863083311642,7.417149667366093,-0.0010012217588413024;-6.096614918980363,12.675150907449051,0.6608983608273058
3.815980350743337,7.420037609932265,-0.0010015122225569169;-5.985292908932077,12.745451982130543,0.4656370248185324
3.7997606306738403,7.422853460619419,-0.0010016924542693185;-5.866706462837642,12.789604970963927,0.24721408455563687
3.7830439053211715,7.425676491221209,-0.0010014434842167616;-5.7468386456458855,12.806540465170974,0.03349745232991147
3.7668025452536233,7.428342093004954,-0.0010016279880951315;-5.63173663315015,12.799925853612201,-0.14830594654507714
3.7505501039483087,7.430933572792152,-0.0010017284043452382;-5.524885584847685,12.776940305319627,-0.27547130554087673
3.733827425596414,7.433520912413747,-0.0010010290012985278;-5.426495352054275,12.746050246621879,-0.33294756845801826
3.717553133941392,7.435958460482769,-0.0010014477091290427;-5.334682199730809,12.715194814283215,-0.31547130554087177
3.7012646432089884,7.438315502597283,-0.0010016225722157025;-5.247408189487459,12.690863475907133,-0.22830594654506783
3.6844725346792457,7.44065853396266,-0.0010018721269311852;-5.163974222915054,12.677621069093746,-0.08650254767007956
3.6681683794354876,7.442848200800485,-0.0010016723508659321;-5.085362125965466,12.677649036798242,0.08721408455564711
3.651850794129683,7.444955770763561,-0.0010017258852625666;-5.013385421082256,12.690480979550518,0.2656370248185427
3.6350646582415145,7.447035395606951,-0.0010009999514262458;-4.949295679862529,12.713387789011234,0.4208983608273136
3.6187292973872514,7.448970329598336,-0.001001405902434225;-4.892796501332602,12.742418080903613,0.5283831587770501
3.6023802444359116,7.4508152494115585,-0.0010015452221495032;-4.842010842301082,12.773505083941753,0.5701865576520395
3.5855248853613793,7.452621567382322,-0.0010017620446855155;-4.794229264382577,12.803057726184399,0.5376284537461786
3.5691628138323277,7.4542808483700504,-0.001001671028330195;-4.746912336077891,12.827995981671352,0.43247259543316224
3.5527893375217654,7.455848534736249,-0.0010017495829694918;-4.698516069634179,12.845638732684785,0.2666788699488798
3.535948693312156,7.45736234966514,-0.0010010134801292613;-4.648883362611361,12.853837031528533,0.06072357277122803
3.5195638315375013,7.458736460673126,-0.0010013750272560504;-4.599044704511536,12.851379170832567,-0.159276427228772
3.5031668035506005,7.4600099853324195,-0.001001456176802272;-4.550459493864693,12.838337122805278,-0.36523172440642215
3.4862628382477543,7.461216845407906,-0.0010016792513015717;-4.504033995818373,12.816018108486453,-0.5310254498907055
3.469852844625869,7.462284875641322,-0.001001790759013254;-4.459400427993569,12.786545190168924,-0.636181308203718
3.4534401136058555,7.463250175571882,-0.0010018108952789193;-4.414758490409108,12.752434557506819,-0.6687394121095802
3.436543005030794,7.464138483131856,-0.001001054643762149;-4.3672780196948935,12.71650142764153,-0.626936013234592
3.4201273324555572,7.46489666515288,-0.001001356479467523;-4.313909386986603,12.682052856339354,-0.5194512152848522
3.403700711404286,7.465542660865793,-0.0010013896404782764;-4.252384513822477,12.652951192616824,-0.36418987927607915
3.386768906211226,7.466090816863154,-0.00100160145562906;-4.182019647364921,12.633099483142505,-0.18576693901318303
3.370331594291556,7.46650855910399,-0.0010018744519107552;-4.103791759841392,12.625336739902517,-0.012050306787457415
3.353899708154713,7.46681252604483,-0.0010019357821992557;-4.019459683125278,12.630305537842032,0.12975309208753166
3.336985477251815,7.46700790802691,-0.0010010903405441932;-3.9302151185353065,12.645931624437024,0.21691845108333196
3.320560863723376,7.467080736742171,-0.0010013488816288385;-3.835811509846824,12.66760352585267,0.23439471400047424
3.304129413604952,7.4670284326506255,-0.0010013417652280296;-3.734859328329445,12.688662744318083,0.1769184510833285
3.2871975398735866,7.466843692808145,-0.0010015004627854443;-3.6262651382195954,12.70102331987231,0.049753092087525236
3.2707636058298877,7.466537471924349,-0.001001766655271366;-3.511070812994843,12.696280556684469,-0.13205030678746257
3.2543375921508892,7.46610577946182,-0.0010018807555002701;-3.3934509835804842,12.66763303862635,-0.345766939013189
3.2374542595286417,7.465526575242974,-0.001001283865985858;-3.2797843292821174,12.612026174653948,-0.5641898792760847
3.221048482618715,7.464824167185933,-0.001001362621422426;-3.175919660043012,12.531112878426352,-0.7594512152848559
3.2046472289064813,7.463982599681217,-0.0010013133801081812;-3.084239098934729,12.430221226552307,-0.906936013234593
3.187753742979058,7.4629699888419365,-0.001001425959985567;-3.002317221949526,12.316185051292258,-0.9887394121095833
3.1713632061869603,7.4618460613761926,-0.0010017197273842898;-2.9237034436881757,12.19575819088592,-0.9961813082037232
3.154987256639482,7.4605858388583615,-0.0010020963283478741;-2.84013691754163,12.075475104787671,-0.9310254498907076
3.138158026188108,7.459185041542175,-0.0010014421960930914;-2.7442769475106283,11.962280385453296,-0.8052317244064257
3.121821430854541,7.4576207152495915,-0.0010013807808904977;-2.632153913814601,11.863492836418255,-0.6392764272287742
3.1054983085469545,7.455901437203499,-0.0010012920889275675;-2.504391181470835,11.785287978537756,-0.45927642722877415
