4.00000047;3.99999996;-0.00016155
3.99999141;3.99999996;-0.00023281
3.99998842;3.99999996;-0.00030698
3.99998684;3.99999996;-0.0003821
3.99998578;3.99999996;-0.00045677
3.99998493;3.99999996;-0.00053118
4.00005714;4.00000001;-0.00059811
4.00029136;4.00000006;-0.00064842
4.00072875;4.00000008;-0.00068758
4.00140415;4.00000006;-0.00071893
4.00232014;3.99999999;-0.00074459
4.00348091;3.99999983;-0.00076601
4.00489514;3.99999951;-0.00078414
4.0065337;3.99999886;-0.00079971
4.00836998;3.99999701;-0.00081321
4.01038177;3.999994;-0.00082491
4.01253867;3.99999157;-0.00083524
4.01484305;3.99998934;-0.00084442
4.01732175;3.99998707;-0.00085266
4.01997927;3.99998455;-0.0008601
4.02282751;3.99998155;-0.00086685
4.02587801;3.99997748;-0.000873
4.02909742;3.99997197;-0.00087854
4.03247511;3.99996616;-0.00088363
4.03602959;3.99995961;-0.00088832
4.03975938;3.99995202;-0.00089266
4.04367531;3.99994299;-0.0008967
4.04779337;3.99993199;-0.00090047
4.05208622;3.99991857;-0.00090392
4.0565422;3.99990273;-0.00090714
4.06117653;3.9998835;-0.00091016
4.06598378;3.99985999;-0.00091301
4.0709735;3.9998308;-0.0009157
4.07615861;3.99979439;-0.00091824
4.08151078;3.99975098;-0.00092061
4.08701729;3.99970063;-0.00092285
4.0926839;3.99964397;-0.00092497
4.0984857;3.99958295;-0.00092698
4.1044124;3.99951908;-0.0009289
4.11046719;3.99945359;-0.00093072
4.11662824;3.99938787;-0.00093245
4.12288783;3.99932292;-0.00093409
4.12925085;3.99925978;-0.00093566
4.13569896;3.99919954;-0.00093715
4.14222655;3.99914316;-0.00093858
4.14883935;3.99909157;-0.00093996
4.15552113;3.9990455;-0.00094127
4.16226722;3.99900561;-0.00094253
4.1690841;3.99897282;-0.00094373
4.17595758;3.9989477;-0.00094488
4.18288435;3.99893093;-0.00094599
4.18987096;3.99892337;-0.00094706
4.19690461;3.99892536;-0.0009481
4.20398239;3.9989374;-0.0009491
4.21111076;3.99896041;-0.00095005
4.21827827;3.99899465;-0.00095097
4.22548287;3.99904063;-0.00095185
4.23273122;3.99909927;-0.00095271
4.24001264;3.9991706;-0.00095354
4.24732528;3.99925503;-0.00095435
4.25467547;3.9993535;-0.00095512
4.26205347;3.99946602;-0.00095587
4.26945789;3.99959304;-0.00095659
4.27689526;3.99973557;-0.00095729
4.28435634;3.99989342;-0.00095798
4.29183989;4.00006695;-0.00095864
4.29935194;4.00025717;-0.00095928
4.30688395;4.00046394;-0.0009599
4.31443503;4.00068766;-0.0009605
4.32201137;4.00092947;-0.00096108
4.32960484;4.00118899;-0.00096165
4.33721455;4.00146657;-0.00096221
4.34484634;4.00176334;-0.00096275
4.3524923;4.00207896;-0.00096328
4.36015196;4.00241386;-0.00096379
4.36783115;4.00276928;-0.00096428
4.37552258;4.00314473;-0.00096477
4.38322559;4.00354052;-0.00096524
4.39094573;4.00395794;-0.0009657
4.39867573;4.00439645;-0.00096615
4.4064153;4.00485649;-0.00096658
4.41416991;4.00533948;-0.00096701
4.42193293;4.00584475;-0.00096742
4.42970381;4.00637264;-0.00096783
4.43748779;4.00692457;-0.00096823
4.44527833;4.00749987;-0.00096861
4.45307494;4.00809896;-0.00096899
4.46088286;4.00872342;-0.00096936
4.468696;4.00937247;-0.00096972
4.47651387;4.01004643;-0.00097007
4.48434137;4.0107469;-0.00097042
4.49217259;4.01147308;-0.00097076
4.50000688;4.01222535;-0.00097109
4.50784919;4.01300548;-0.00097141
4.51569388;4.01381255;-0.00097173
4.52354052;4.01464691;-0.00097204
4.53139363;4.0155103;-0.00097234
4.53924776;4.01640182;-0.00097264
4.54710235;4.01732182;-0.00097293
4.55496184;4.01827224;-0.00097321
4.56282103;4.01925205;-0.00097349
4.57067951;4.02026159;-0.00097376
4.57854143;4.02130279;-0.00097403
4.58640172;4.02237459;-0.0009743
4.59425998;4.02347743;-0.00097456
4.60212;4.02461329;-0.00097481
4.60997706;4.02578106;-0.00097506
4.61783072;4.02698111;-0.00097531
4.62568476;4.02821552;-0.00097555
4.63353445;4.0294831;-0.00097578
4.64137938;4.03078433;-0.00097601
4.64922304;4.03212133;-0.00097624
4.65706088;4.03349284;-0.00097646
4.66489246;4.03489923;-0.00097668
4.67272121;4.03634275;-0.0009769
4.68054268;4.0378221;-0.00097711
4.68835642;4.03933775;-0.00097732
4.69616569;4.04089205;-0.00097752
4.70396598;4.04248345;-0.00097773
4.71175688;4.0441124;-0.00097792
4.71954146;4.04578131;-0.00097812
4.72731552;4.04748872;-0.00097831
4.73507852;4.04923512;-0.00097849
4.74283338;4.05102302;-0.00097868
4.75057601;4.05285067;-0.00097887
4.75830595;4.05471808;-0.00097905
4.76602565;4.05662828;-0.00097922
4.77373116;4.05857966;-0.0009794
4.78142184;4.06057269;-0.00097957
4.78910021;4.06261006;-0.00097974
4.79676243;4.06468993;-0.00097991
4.80440798;4.06681217;-0.00098007
4.81203888;4.06897991;-0.00098023
4.81965136;4.0711914;-0.00098038
4.8272447;4.07344712;-0.00098054
4.83482095;4.07574987;-0.00098069
4.8423765;4.07809765;-0.00098084
4.8499106;4.08049077;-0.000981
4.85742502;4.08293204;-0.00098114
4.8649162;4.08541943;-0.00098128
4.87238328;4.08795336;-0.00098143
4.87982782;4.09053674;-0.00098157
4.88724642;4.09316733;-0.0009817
4.89463828;4.09584548;-0.00098184
4.9020041;4.09857294;-0.00098197
4.90934095;4.10134621;-0.0009821
4.91665023;4.1041662;-0.00098223
4.92393512;4.10703545;-0.00098236
4.93119373;4.10995052;-0.00098249
4.93842646;4.11291063;-0.00098262
4.9456358;4.11591757;-0.00098275
4.95281985;4.118968;-0.00098287
4.95997896;4.12206128;-0.00098299
4.96711553;4.12519922;-0.00098311
4.97422772;4.12837861;-0.00098323
4.98131584;4.13159876;-0.00098335
4.98838221;4.13486153;-0.00098347
4.99542497;4.13816378;-0.00098358
5.00244443;4.14150496;-0.0009837
5.00944279;4.14488696;-0.00098381
5.01641828;4.14830673;-0.00098392
5.02337113;4.15176368;-0.00098403
5.0303035;4.15525973;-0.00098414
5.03721361;4.15879189;-0.00098424
5.04410167;4.1623597;-0.00098435
5.05096974;4.16596508;-0.00098445
5.05781611;4.16960516;-0.00098455
5.06464094;4.17327941;-0.00098465
5.07144624;4.17698979;-0.00098476
5.07823033;4.18073349;-0.00098486
5.0849933;4.18451006;-0.00098495
5.09173708;4.18832146;-0.00098505
5.09846004;4.19216498;-0.00098515
5.10516227;4.19604014;-0.00098524
5.11184563;4.19994894;-0.00098533
5.11850851;4.20388869;-0.00098543
5.12515097;4.20785899;-0.00098552
5.13177477;4.21186185;-0.00098561
5.13837835;4.21589464;-0.0009857
5.14496174;4.21995696;-0.00098578
5.15152668;4.22405081;-0.00098587
5.15807161;4.22817362;-0.00098596
5.16459656;4.23232507;-0.00098604
5.17110314;4.23650714;-0.00098612
5.17758985;4.24071732;-0.00098621
5.18405669;4.24495527;-0.00098629
5.19050524;4.24922297;-0.00098637
5.19693401;4.25351797;-0.00098645
5.20334304;4.25784003;-0.00098653
5.20973373;4.26219106;-0.00098661
5.21610466;4.26656868;-0.00098669
5.22245583;4.2709726;-0.00098677
5.22878863;4.27540478;-0.00098684
5.23510167;4.27986288;-0.00098692
5.24139494;4.28434669;-0.00098699
5.24766971;4.28885813;-0.00098707
5.25392464;4.29339489;-0.00098714
5.26015966;4.29795672;-0.00098721
5.26637607;4.30254561;-0.00098728
5.27257255;4.30715922;-0.00098736
5.27874904;4.31179742;-0.00098743
5.2849067;4.31646212;-0.0009875
5.29104422;4.32115106;-0.00098757
5.29716152;4.32586404;-0.00098763
5.3032597;4.33060297;-0.0009877
5.30933752;4.33536567;-0.00098777
5.31539489;4.34015202;-0.00098783
5.32143284;4.34496398;-0.0009879
5.32745011;4.34979928;-0.00098797
5.3334466;4.35465776;-0.00098803
5.33942325;4.35954135;-0.0009881
5.34537889;4.36444789;-0.00098816
5.3513134;4.3693773;-0.00098822
5.35722767;4.37433156;-0.00098829
5.36312051;4.37930841;-0.00098835
5.36899177;4.38430775;-0.00098841
5.37484227;4.38933145;-0.00098847
5.38067089;4.39437744;-0.00098853
5.38647746;4.39944562;-0.00098859
5.39226275;4.404538;-0.00098865
5.39802563;4.40965238;-0.00098871
5.40376592;4.41478861;-0.00098877
5.40948428;4.41994858;-0.00098882
5.41517965;4.42513022;-0.00098888
5.42085183;4.4303335;-0.00098894
5.42650143;4.43556038;-0.00098899
5.43212742;4.44080872;-0.00098905
5.43772956;4.44607836;-0.0009891
5.44330835;4.45137116;-0.00098916
5.44886281;4.45668511;-0.00098921
5.45439271;4.46202015;-0.00098926
5.45989847;4.46737825;-0.00098932
5.46537915;4.47275729;-0.00098937
5.47083451;4.47815714;-0.00098942
5.47626487;4.4835796;-0.00098948
5.4816693;4.48902268;-0.00098953
5.48704752;4.49448632;-0.00098958
5.49239979;4.49997246;-0.00098963
5.49772524;4.505479;-0.00098968
5.50302357;4.51100583;-0.00098973
5.50829498;4.51655475;-0.00098978
5.51353863;4.52212373;-0.00098982
5.51875416;4.52771268;-0.00098987
5.52394166;4.53332351;-0.00098992
5.52910035;4.53895415;-0.00098997
5.53422988;4.54460443;-0.00099001
5.53933026;4.55027609;-0.00099006
