3.00000047;2.99999996;-0.00016155
2.99999141;2.99999996;-0.00023281
2.99998842;2.99999996;-0.00030698
2.99998684;2.99999996;-0.0003821
2.99998578;2.99999996;-0.00045677
2.99998493;2.99999996;-0.00053118
3.00005714;3.00000001;-0.00059811
3.00029136;3.00000006;-0.00064842
3.00072875;3.00000008;-0.00068758
3.00140415;3.00000006;-0.00071893
3.00232014;2.99999999;-0.00074459
3.00348091;2.99999983;-0.00076601
3.00489514;2.99999951;-0.00078414
3.0065337;2.99999886;-0.00079971
3.00836998;2.99999701;-0.00081321
3.01038177;2.999994;-0.00082491
3.01253867;2.99999157;-0.00083524
3.01484305;2.99998934;-0.00084442
3.01732175;2.99998707;-0.00085266
3.01997927;2.99998455;-0.0008601
3.02282751;2.99998155;-0.00086685
3.02587801;2.99997748;-0.000873
3.02909742;2.99997197;-0.00087854
3.03247511;2.99996616;-0.00088363
3.03602959;2.99995961;-0.00088832
3.03975938;2.99995202;-0.00089266
3.04367531;2.99994299;-0.0008967
3.04779337;2.99993199;-0.00090047
3.05208622;2.99991857;-0.00090392
3.0565422;2.99990273;-0.00090714
3.06117653;2.9998835;-0.00091016
3.06598378;2.99985999;-0.00091301
3.0709735;2.9998308;-0.0009157
3.07615861;2.99979439;-0.00091824
3.08151078;2.99975098;-0.00092061
3.08701729;2.99970063;-0.00092285
3.09268405;2.99964392;-0.00092498
3.098486;2.99958275;-0.00092699
3.10441283;2.99951863;-0.0009289
3.11046774;2.9994528;-0.00093072
3.11662892;2.99938666;-0.00093245
3.12288862;2.99932121;-0.00093409
3.12925175;2.9992575;-0.00093566
3.13569996;2.99919664;-0.00093715
3.14222765;2.99913956;-0.00093858
3.14884054;2.99908722;-0.00093996
3.15552242;2.99904034;-0.00094127
3.16226862;2.99899959;-0.00094253
3.16908561;2.99896587;-0.00094373
3.17595918;2.99893977;-0.00094489
3.18288605;2.99892196;-0.00094599
3.18987277;2.99891332;-0.00094706
3.19690652;2.99891418;-0.0009481
3.20398439;2.99892504;-0.0009491
3.21111286;2.99894684;-0.00095005
3.21828047;2.99897982;-0.00095097
3.22548516;2.99902451;-0.00095185
3.23273361;2.99908182;-0.00095271
3.24001512;2.99915179;-0.00095354
3.24732786;2.99923482;-0.00095435
3.25467815;2.99933187;-0.00095512
3.26205624;2.99944294;-0.00095587
3.26946077;2.99956848;-0.00095659
3.27689824;2.9997095;-0.00095729
3.28435942;2.99986583;-0.00095798
3.29184309;3.0000378;-0.00095864
3.29935525;3.00022645;-0.00095928
3.30688737;3.00043162;-0.0009599
3.31443857;3.00065373;-0.0009605
3.32201503;3.0008939;-0.00096108
3.32960863;3.00115177;-0.00096165
3.33721847;3.00142767;-0.00096221
3.34485039;3.00172275;-0.00096276
3.35249649;3.00203666;-0.00096328
3.36015628;3.00236983;-0.00096379
3.36783562;3.00272352;-0.00096428
3.37552721;3.00309722;-0.00096477
3.38323036;3.00349124;-0.00096524
3.39095066;3.00390688;-0.00096571
3.39868083;3.00434359;-0.00096615
3.40642057;3.00480183;-0.00096658
3.41417536;3.005283;-0.00096701
3.42193856;3.00578645;-0.00096742
3.42970962;3.0063125;-0.00096783
3.43749379;3.00686259;-0.00096823
3.44528452;3.00743602;-0.00096861
3.45308134;3.00803324;-0.00096899
3.46088947;3.00865583;-0.00096936
3.46870281;3.00930299;-0.00096972
3.47652091;3.00997506;-0.00097007
3.48434863;3.01067363;-0.00097042
3.49218008;3.01139789;-0.00097076
3.50001461;3.01214824;-0.00097109
3.50785717;3.01292644;-0.00097141
3.51570211;3.01373158;-0.00097173
3.52354902;3.014564;-0.00097204
3.53140239;3.01542545;-0.00097234
3.5392568;3.01631501;-0.00097264
3.54711167;3.01723307;-0.00097293
3.55497145;3.01818152;-0.00097321
3.56283094;3.01915936;-0.00097349
3.57068973;3.02016693;-0.00097377
3.57855196;3.02120615;-0.00097403
3.58641258;3.02227597;-0.0009743
3.59427116;3.02337682;-0.00097456
3.60213153;3.0245107;-0.00097482
3.60998894;3.02567648;-0.00097506
3.61784295;3.02687453;-0.00097531
3.62569736;3.02810694;-0.00097555
3.63354742;3.02937253;-0.00097578
3.64139273;3.03067175;-0.00097602
3.64923679;3.03200674;-0.00097624
3.65707504;3.03337624;-0.00097646
3.66490703;3.03478062;-0.00097668
3.6727362;3.03622213;-0.0009769
3.68055811;3.03769946;-0.00097711
3.68837229;3.0392131;-0.00097732
3.69618201;3.04076537;-0.00097753
3.70398277;3.04235475;-0.00097773
3.71177415;3.04398168;-0.00097792
3.71955922;3.04564857;-0.00097812
3.72733377;3.04735396;-0.00097831
3.73509729;3.04909833;-0.0009785
3.74285267;3.05088422;-0.00097868
3.75059583;3.05270984;-0.00097887
3.75832632;3.05457523;-0.00097905
3.76604658;3.05648342;-0.00097922
